"","CDSeq_estimated_cell_type_1","CDSeq_estimated_cell_type_2","CDSeq_estimated_cell_type_3","CDSeq_estimated_cell_type_4","CDSeq_estimated_cell_type_5","CDSeq_estimated_cell_type_6"
"SH3GLB1",0.000185859491162182,5.59530316032615e-05,3.38264736302571e-05,0.000148985635836602,0.000137723268046738,1.01948313836058e-06
"SH3GLB2",0.000324609577880986,1.54566385644369e-06,5.7906336214508e-05,2.1916163369723e-05,4.67948624120157e-05,4.09832221620954e-05
"SH3KBP1",0.000123984452490283,0.000149929394075038,0.000146199165690094,0.000121977838552701,0.000107561650567903,5.48481928437993e-05
"SH3PXD2A",0.000139921962451227,0.000130144896712558,0.000148492485936214,3.03284280974955e-05,8.64928736525408e-06,2.03896627672116e-07
"SH3PXD2A-AS1",2.34375146484467e-07,2.16392939902116e-06,2.86665030764891e-06,6.64126162718879e-07,5.10086177950882e-06,3.05844941508174e-06
"SH3PXD2B",8.67188041992526e-06,3.40046048417611e-06,4.39553047172833e-06,6.64126162718879e-07,1.55243619376355e-06,3.853646263003e-05
"SH3RF1",5.85937866211166e-06,2.78219494159864e-06,1.43332515382446e-05,1.54962771301072e-06,1.79639045278354e-05,1.01948313836058e-06
"SH3RF2",2.78906424316515e-05,9.58311590995086e-06,7.07107075886731e-06,2.2137538757296e-07,2.21776599109079e-07,4.87312940136358e-05
"SH3RF3",5.85937866211166e-06,1.02013814525283e-05,2.86665030764891e-06,6.64126162718879e-07,3.17140536725983e-05,3.20117705445223e-05
"SH3TC1",2.41406400879001e-05,1.26744436228382e-05,3.03864932610785e-05,3.3206308135944e-06,2.68349684921986e-05,7.3606682589634e-05
"SH3TC2",9.72656857910536e-05,9.27398313866212e-07,3.4208693671277e-05,1.74886556182638e-05,6.65329797327237e-07,1.32532807986876e-05
"SH3YL1",1.7578135986335e-05,1.14379125376833e-05,3.6884233958416e-05,2.43512926330256e-06,1.75203513296172e-05,1.77390066074741e-05
"SHANK1",0.000113671946044966,6.46087491993461e-05,1.91110020509927e-07,2.87788003844848e-06,6.4536990340742e-05,8.66560667606494e-05
"SHANK2",6.6328166455104e-05,5.25525711190854e-06,1.3186591415185e-05,0.000131275604830765,8.64928736525408e-06,0.000134775670891269
"SHANK3",2.50781406738379e-05,2.13301612189229e-05,1.91110020509927e-07,2.10306618194312e-05,4.98997347995428e-05,5.50520894714714e-06
"SHARPIN",0.000102890689306681,1.57657713357256e-05,2.27420924406814e-05,2.2137538757296e-07,6.43152137416329e-06,7.31988893342897e-05
"SHB",0.000180703237939524,0.000148692862989883,0.000224936494140185,7.68172594878171e-05,8.44968842605591e-05,3.05844941508174e-06
"SHBG",1.52343845214903e-05,2.78219494159864e-06,9.55550102549637e-07,4.20613236388624e-06,2.21776599109079e-07,8.767554989901e-06
"SHC1",1.19531324707078e-05,1.94753645911905e-05,1.77732319074232e-05,5.53438468932399e-06,2.21776599109079e-07,5.93339186525858e-05
"SHC2",1.64062602539127e-06,2.87493477298526e-05,7.07107075886731e-06,1.26183970916587e-05,3.77020218485434e-06,8.38015139732398e-05
"SHC3",0.000149765718603574,0.00014683806636215,4.60575149428925e-05,6.48629885588772e-05,0.00014437656602001,6.34118512060282e-05
"SHC4",1.10156318847699e-05,4.63699156933106e-06,4.01331043070848e-06,6.64126162718879e-07,3.0826947276162e-05,4.68962243645867e-06
"SHCBP1",3.04687690429807e-06,1.54566385644369e-06,1.33777014356949e-06,1.54962771301072e-06,2.21776599109079e-07,1.83506964904905e-06
"SHCBP1L",1.17187573242233e-06,3.09132771288737e-07,1.91110020509927e-07,3.3206308135944e-06,1.1088829955454e-06,7.5441752238683e-06
"SHD",2.03906377441486e-05,1.20561780802608e-05,1.08932711690659e-05,1.54962771301072e-06,2.21776599109079e-07,1.03987280112779e-05
"SHE",2.36718897949311e-05,4.63699156933106e-06,5.73330061529782e-07,2.2137538757296e-07,1.3971925743872e-05,3.05844941508174e-06
"SHF",4.00781500488438e-05,3.86415964110922e-05,0.000168750148110266,2.87788003844848e-06,9.5363937616904e-06,1.28454875433433e-05
"SHFL",4.5234403271502e-05,2.16392939902116e-06,1.91110020509927e-07,5.91072284819803e-05,9.51421610177949e-05,2.22247324162607e-05
"SHISA2",3.98437749023593e-06,3.09132771288737e-07,5.54219059478789e-06,2.2137538757296e-07,1.3971925743872e-05,1.08065212666222e-05
"SHISA3",2.1093763183602e-06,1.54566385644369e-06,5.73330061529782e-07,2.87788003844848e-06,6.65329797327237e-07,9.58314150058947e-06
"SHISA4",3.39843962402476e-05,5.87352265448601e-06,3.76486740404557e-05,2.2137538757296e-07,9.5363937616904e-06,2.14091459055722e-05
"SHISA5",7.26562954101846e-06,1.20561780802608e-05,3.91775542045351e-05,1.12901447662209e-05,3.83673516458707e-05,2.01857661395395e-05
"SHISA6",4.9218780761738e-06,3.09132771288737e-07,3.63109038968862e-06,5.09163391417808e-06,0.000102682565387504,5.09741569180291e-06
"SHISA7",0.000176015735009834,5.4098234975529e-05,8.81017194550765e-05,4.89239606536241e-05,2.68349684921986e-05,9.60353116335668e-05
"SHISA8",5.39062836914273e-06,6.49178819706349e-06,1.91110020509927e-07,2.2137538757296e-07,2.21776599109079e-07,6.11689883016349e-07
"SHISA9",4.45312778320486e-06,3.36954720704724e-05,1.39510314972247e-05,7.74813856505359e-06,2.90527344832894e-05,1.85545931181626e-05
"SHISAL1",7.71094231933895e-05,2.50397544743877e-05,1.01288310870262e-05,4.36109513518731e-05,1.79639045278354e-05,1.81467998628183e-05
"SHISAL2A",2.41406400879001e-05,1.20561780802608e-05,6.3066306768276e-06,2.2137538757296e-07,1.1088829955454e-06,1.61078335860972e-05
"SHKBP1",1.61718851074282e-05,2.07118956763454e-05,1.33777014356949e-06,6.64126162718879e-07,1.99598939198171e-06,7.13638196852407e-06
"SHLD1",6.79687924804953e-06,1.32927091654157e-05,2.86665030764891e-06,5.97713546446991e-06,5.10086177950882e-06,5.28092265670781e-05
"SHLD2",3.515627197267e-06,3.40046048417611e-06,6.68885071784746e-06,0.000113122823049782,1.55243619376355e-06,9.17534824524523e-06
"SHMT1",2.57812661132913e-06,2.07118956763454e-05,1.66265717843637e-05,1.30611478668046e-05,6.65329797327237e-07,2.83416312464242e-05
"SHMT2",0.000157265723291077,0.000492448504662959,2.57998527688402e-05,0.000274726855978043,0.00023840984404226,4.79157075029473e-05
"SHOC1",3.04687690429807e-06,1.54566385644369e-06,5.73330061529782e-07,1.54962771301072e-06,1.88510109242717e-05,9.58314150058947e-06
"SHOC2",0.000130078206298879,0.000221029931471447,6.40218568708257e-05,6.0435480807418e-05,0.00026014395075495,0.000175962789681036
"SHOX",2.34375146484467e-07,4.01872602675359e-06,9.55550102549637e-07,2.2137538757296e-07,1.1088829955454e-06,4.68962243645867e-06
"SHPK",2.03906377441486e-05,1.20561780802608e-05,1.16577112511056e-05,2.2137538757296e-07,6.65329797327237e-07,1.01948313836058e-06
"SHPRH",7.031254394534e-07,9.27398313866212e-07,1.91110020509927e-07,3.3206308135944e-06,2.21776599109079e-07,4.28182918111444e-06
"SHQ1",2.34375146484467e-07,1.54566385644369e-06,1.24221513331453e-05,5.24659668547915e-05,2.28429897082351e-05,9.88898644209764e-05
"SHROOM1",5.69531605957254e-05,0.000165386032639475,0.000228376474509363,9.96189244078319e-06,6.94160755211417e-05,8.62482735053052e-05
"SHROOM2",2.34375146484467e-07,8.34658482479591e-06,1.01288310870262e-05,2.87788003844848e-06,1.99598939198171e-06,2.24286290439328e-06
"SHROOM3",2.34375146484467e-07,3.09132771288737e-07,5.54219059478789e-06,5.09163391417808e-06,2.94962876815075e-05,1.73312133521299e-05
"SHROOM4",3.35156459472787e-05,2.19484267615004e-05,3.9559774245555e-05,2.43512926330256e-06,3.43753728619073e-05,6.11689883016349e-07
"SHTN1",0.00022617201635751,0.000169095625894939,0.000505103784207738,0.000430575128829407,0.000303168610982111,1.01948313836058e-06
"SI",3.04687690429807e-06,3.09132771288737e-07,1.33777014356949e-06,6.64126162718879e-07,1.55243619376355e-06,6.11689883016349e-07
"SIAE",4.42969026855642e-05,1.94753645911905e-05,9.36439100498644e-06,1.43894001922424e-05,3.32664898663619e-06,1.77390066074741e-05
"SIAH1",0.000100546937841836,0.000122725710201629,3.53553537943366e-05,8.12447672392762e-05,0.000111110076153649,0.000112347041847336
"SIAH2",1.47656342285214e-05,4.85338450923318e-05,1.91110020509927e-07,7.30538778990767e-06,1.48590321403083e-05,5.50520894714714e-06
"SIAH3",2.1093763183602e-06,3.09132771288737e-07,1.91110020509927e-07,6.64126162718879e-07,2.43954259019987e-06,2.24286290439328e-06
"SIDT1",1.17187573242233e-06,2.16392939902116e-06,4.01331043070848e-06,2.43512926330256e-06,2.88309578841803e-06,2.03896627672116e-07
"SIDT2",6.07031629394768e-05,0.000282856485729195,0.0013842098785534,3.76338158874032e-06,0.00104922509038505,0.00124886684449171
"SIGIRR",1.28906330566457e-05,2.68945511021202e-05,1.8537671989463e-05,1.12901447662209e-05,1.30848193474357e-05,7.76846151430763e-05
"SIGLEC1",1.89843868652418e-05,4.63699156933106e-06,1.3186591415185e-05,6.64126162718879e-07,1.61896917349628e-05,2.03896627672116e-07
"SIGLEC10",7.3828171142607e-05,2.16392939902116e-06,1.91110020509927e-07,1.57176525176801e-05,0.00012530377849663,2.03896627672116e-07
"SIGLEC11",3.25781453613408e-05,1.70023024208806e-05,1.81554519484431e-05,6.64126162718879e-07,6.87507457238145e-06,3.56819098426204e-05
"SIGLEC15",3.98437749023593e-06,3.09132771288737e-07,4.77775051274819e-06,2.2137538757296e-07,3.32664898663619e-06,2.03896627672116e-07
"SIGLEC16",8.20313012695633e-06,1.26744436228382e-05,2.86665030764891e-06,6.64126162718879e-07,9.09284056347224e-06,2.03896627672116e-07
"SIGLEC8",4.19531512207195e-05,9.27398313866212e-07,9.36439100498644e-06,5.53438468932399e-06,2.21776599109079e-07,2.03896627672116e-07
"SIGLEC9",1.71093856933661e-05,8.96485036737339e-06,5.73330061529782e-07,5.09163391417808e-06,1.17541597527812e-05,3.46624267042598e-06
"SIGLECL1",1.17187573242233e-06,5.87352265448601e-06,1.91110020509927e-07,2.2137538757296e-07,2.21776599109079e-07,1.01948313836058e-06
"SIGMAR1",7.031254394534e-07,7.14096701676983e-05,4.52930748608528e-05,6.64126162718879e-07,4.45770964209249e-05,2.46714919483261e-05
"SIK1",3.77343985839991e-05,5.87352265448601e-06,1.5862131702324e-05,3.76338158874032e-06,1.1088829955454e-06,1.61078335860972e-05
"SIK2",4.42969026855642e-05,0.000106032540552037,1.66265717843637e-05,6.44202377837313e-05,1.26412661492175e-05,0.000178409549213102
"SIK3",0.000120234450146531,4.85338450923318e-05,7.47240180193816e-05,0.000183077445522838,9.2480841828486e-05,1.4068867309376e-05
"SIKE1",5.39062836914273e-06,1.14379125376833e-05,6.0581876501647e-05,3.56414373992465e-05,0.000116432714532266,2.26325256716049e-05
"SIL1",2.83593927246205e-05,9.27398313866212e-07,2.73287329329196e-05,9.96189244078319e-06,2.59478620957622e-05,7.68690286323878e-05
"SIM1",1.85156365722729e-05,4.01872602675359e-06,4.01331043070848e-06,2.2137538757296e-07,2.21776599109079e-07,2.03896627672116e-07
"SIM2",5.13281570800982e-05,7.72831928221844e-06,1.33777014356949e-06,1.61604032928261e-05,5.25610539888517e-05,1.73312133521299e-05
"SIMC1",2.34375146484467e-07,1.26744436228382e-05,1.91110020509927e-07,1.92596587188475e-05,2.43954259019987e-06,1.83506964904905e-06
"SIN3A",2.22656389160243e-05,2.78219494159864e-06,0.000119825982859724,0.000191932461025756,2.46172025011078e-05,0.000143747122508842
"SIN3B",5.9765662353539e-05,4.91521106349093e-05,2.86665030764891e-06,9.09852842924865e-05,0.000114214948541176,6.11689883016349e-07
"SINHCAF",1.94531371582107e-05,1.54566385644369e-06,1.33777014356949e-06,3.34276835235169e-05,1.88510109242717e-05,1.81467998628183e-05
"SIPA1",4.9218780761738e-06,3.09132771288737e-07,6.3066306768276e-06,1.99237848815664e-06,6.65329797327237e-07,1.52922470754087e-05
"SIPA1L1",2.88281430175894e-05,5.25525711190854e-06,1.47154715792644e-05,2.59009203460363e-05,7.69564798908504e-05,4.58767412262262e-05
"SIPA1L2",4.85156553222846e-05,7.8828856678628e-05,1.54799116613041e-05,3.8297942050122e-05,0.000178530162282809,2.83416312464242e-05
"SIPA1L3",0.000156328222705139,7.51192634231632e-05,3.65020139173961e-05,2.2137538757296e-07,0.000109335863360776,1.97779728841953e-05
"SIRPA",0.000160078225048891,0.000245142287631969,0.000207736592294291,0.000128176349404744,0.00011554560813583,8.25781342072071e-05
"SIRPB1",1.28906330566457e-05,3.09132771288737e-07,5.73330061529782e-07,2.87788003844848e-06,1.08670533563449e-05,1.83506964904905e-06
"SIRPB2",1.57031348144593e-05,2.16392939902116e-06,1.91110020509927e-07,1.54962771301072e-06,2.21776599109079e-07,3.05844941508174e-06
"SIRPG",1.28906330566457e-05,3.09132771288737e-07,5.73330061529782e-07,6.64126162718879e-07,4.65730858129066e-06,1.32532807986876e-05
"SIRT1",6.79687924804953e-06,3.09132771288737e-07,5.73330061529782e-07,2.2137538757296e-07,8.20573416703593e-06,1.01948313836058e-06
"SIRT2",5.13281570800982e-05,7.72831928221844e-06,1.66265717843637e-05,6.64126162718879e-07,2.21776599109079e-07,6.62664039934378e-05
"SIRT3",0.000101953188720743,3.67867997833598e-05,2.73287329329196e-05,1.17328955413669e-05,1.61896917349628e-05,5.09741569180291e-06
"SIRT4",2.57812661132913e-06,9.27398313866212e-07,2.86665030764891e-06,3.76338158874032e-06,6.65329797327237e-07,6.72858871317984e-06
"SIRT5",7.47656717285448e-05,5.90443593161488e-05,1.3186591415185e-05,4.49392036773108e-05,8.89324162427407e-05,0.000183303068277233
"SIRT6",8.69531793457371e-05,3.49320031556273e-05,1.16577112511056e-05,3.43131850738088e-05,6.80854159264873e-05,9.07339993140917e-05
"SIRT7",2.34375146484467e-07,1.54566385644369e-06,1.91110020509927e-07,2.43512926330256e-06,1.99598939198171e-06,1.03987280112779e-05
"SIT1",3.02343938964962e-05,2.78219494159864e-06,1.91110020509927e-07,2.2137538757296e-07,4.65730858129066e-06,1.20299010326549e-05
"SIVA1",9.86719366699604e-05,4.11146585814021e-05,2.61820728098601e-05,9.96189244078319e-06,7.76218096881777e-06,5.28092265670781e-05
"SIX1",8.36719272949546e-05,1.26744436228382e-05,1.77732319074232e-05,6.64126162718879e-07,2.63914152939804e-05,1.32532807986876e-05
"SIX2",4.45312778320486e-06,1.08196469951058e-05,7.07107075886731e-06,1.1068769378648e-06,5.10086177950882e-06,6.3207954578356e-06
"SIX3",4.45312778320486e-06,3.40046048417611e-06,4.77775051274819e-06,2.2137538757296e-07,6.43152137416329e-06,2.58948717143588e-05
"SIX3-AS1",1.0546881591801e-05,3.09132771288737e-07,2.86665030764891e-06,4.20613236388624e-06,5.98796817594513e-06,2.03896627672116e-07
"SIX4",4.14844009277506e-05,1.8857099048613e-05,9.55550102549637e-07,2.2137538757296e-07,1.88510109242717e-05,2.42636986929818e-05
"SIX5",8.60156787597992e-05,1.39109747079932e-05,1.12754912100857e-05,1.54962771301072e-06,1.70767981313991e-05,7.5441752238683e-06
"SIX6",1.00781312988321e-05,3.09132771288737e-07,5.73330061529782e-07,1.54962771301072e-06,2.43954259019987e-06,6.11689883016349e-07
"SKA1",2.57812661132913e-06,1.54566385644369e-06,9.55550102549637e-07,6.64126162718879e-07,6.65329797327237e-07,1.42727639370481e-06
"SKA2",0.000251484532177833,1.54566385644369e-06,0.000371326769850789,3.76338158874032e-06,1.26412661492175e-05,0.000120910700209565
"SKA3",2.1093763183602e-06,2.78219494159864e-06,2.48443026662906e-06,1.54962771301072e-06,8.20573416703593e-06,1.01948313836058e-06
"SKAP1",1.28906330566457e-05,1.54566385644369e-06,1.91110020509927e-07,4.20613236388624e-06,2.43954259019987e-06,7.95196847921253e-06
"SKAP1-AS2",1.17187573242233e-06,6.49178819706349e-06,1.91110020509927e-07,2.2137538757296e-07,5.10086177950882e-06,2.03896627672116e-07
"SKAP2",6.58594161621351e-05,6.02808904013038e-05,3.91775542045351e-05,4.53819544524568e-05,0.000298289525801711,4.28182918111444e-06
"SKI",0.000228984518115324,4.72973140071768e-05,0.000195505550981656,0.000352650992403725,2.19558833117988e-05,0.000181671895255856
"SKIC2",2.57812661132913e-06,2.16392939902116e-06,3.61197938763763e-05,1.1068769378648e-06,1.55243619376355e-06,0.000113162628358025
"SKIC3",3.67968979980613e-05,1.82388335060355e-05,2.19776523586417e-05,2.01451602691393e-05,2.21776599109079e-07,6.72858871317984e-06
"SKIC8",2.34375146484467e-07,3.09132771288737e-07,4.14708744506542e-05,5.91072284819803e-05,1.99598939198171e-06,4.83235007582916e-05
"SKIDA1",5.85937866211166e-06,3.09132771288737e-07,1.71999018458935e-06,3.76338158874032e-06,3.77020218485434e-06,1.65156268414414e-05
"SKIL",7.80469237793274e-05,7.38827323380083e-05,0.000103390521095871,6.88477455351905e-05,0.000215788630933134,0.000247326609366277
"SKP1",0.00031851582407239,0.000111596930435234,0.000231816454878542,0.000797172770650228,0.000591478189823914,0.000278726690027783
"SKP2",9.91406869629293e-05,1.7620567963458e-05,2.19776523586417e-05,6.86263701476175e-06,2.43954259019987e-06,5.24014333117339e-05
"SLA",9.60938100586313e-06,3.09132771288737e-07,1.24221513331453e-05,9.96189244078319e-06,1.61896917349628e-05,1.65156268414414e-05
"SLA2",1.47656342285214e-05,3.40046048417611e-06,1.91110020509927e-07,9.07639089049135e-06,1.1310606554563e-05,2.03896627672116e-07
"SLAIN1",2.41406400879001e-05,7.11005373964096e-06,4.68219550249322e-05,3.38704342986628e-05,1.53025853385265e-05,1.65156268414414e-05
"SLAIN2",1.64062602539127e-06,3.55502686982048e-05,0.000124412623351963,3.69696897246843e-05,6.54240967371783e-05,2.03896627672116e-07
"SLAMF1",1.28906330566457e-05,3.09132771288737e-07,5.73330061529782e-07,2.2137538757296e-07,6.87507457238145e-06,1.5700040330753e-05
"SLAMF6",2.1093763183602e-06,3.09132771288737e-07,1.91110020509927e-07,1.1068769378648e-06,6.65329797327237e-07,5.09741569180291e-06
"SLAMF7",5.85937866211166e-06,9.27398313866212e-07,2.86665030764891e-06,1.1068769378648e-06,6.43152137416329e-06,1.4068867309376e-05
"SLAMF8",5.2734407959005e-05,6.7081811369656e-05,5.02619353941109e-05,2.2137538757296e-07,2.21776599109079e-07,7.5441752238683e-06
"SLAMF9",1.89843868652418e-05,1.45292402505707e-05,1.91110020509927e-07,2.2137538757296e-07,2.21776599109079e-07,5.09741569180291e-06
"SLBP",2.34375146484467e-07,4.63699156933106e-06,5.73330061529782e-07,2.87788003844848e-06,1.17541597527812e-05,2.03896627672116e-07
"SLC10A1",1.52343845214903e-05,6.49178819706349e-06,1.91110020509927e-07,2.2137538757296e-07,1.55243619376355e-06,6.3207954578356e-06
"SLC10A3",4.9218780761738e-06,2.78219494159864e-06,1.12754912100857e-05,2.2137538757296e-07,2.21776599109079e-07,2.65065615973751e-06
"SLC10A4",7.031254394534e-07,3.09132771288737e-07,2.86665030764891e-06,1.1068769378648e-06,2.21776599109079e-07,1.83506964904905e-06
"SLC10A7",4.9218780761738e-06,9.27398313866212e-07,1.91110020509927e-07,2.2137538757296e-07,1.53025853385265e-05,1.12143145219664e-05
"SLC11A1",0.000124921953076221,9.05759019876001e-05,0.000137025884705618,1.48321509673883e-05,0.000209135332959862,0.000101744417208386
"SLC11A2",0.000161953226220766,9.1812433072755e-05,2.35065325227211e-05,0.000398697073018901,9.60292674142312e-05,0.00032562291439237
"SLC12A1",2.69531418457137e-05,3.40046048417611e-06,7.07107075886731e-06,6.86263701476175e-06,1.99598939198171e-06,8.767554989901e-06
"SLC12A2",1.10156318847699e-05,2.16392939902116e-06,9.65105603575133e-05,1.61604032928261e-05,0.000122642459307321,0.000104598969995796
"SLC12A2-DT",8.64844290527682e-05,3.09132771288737e-07,5.94352163785874e-05,0.000150756638937186,7.76218096881777e-06,6.74897837594705e-05
"SLC12A3",1.61718851074282e-05,3.40046048417611e-06,9.7466110460063e-06,2.2137538757296e-07,3.77020218485434e-06,1.24376942879991e-05
