"","CDSeq_estimated_cell_type_1","CDSeq_estimated_cell_type_2","CDSeq_estimated_cell_type_3","CDSeq_estimated_cell_type_4","CDSeq_estimated_cell_type_5","CDSeq_estimated_cell_type_6"
"NPEPPS",8.27832019927695e-05,0.000179041589471851,0.000116569960894812,1.18464154879088e-06,0.000277480928828184,0.000120858674351313
"NPFF",1.38337976804893e-05,2.69911943927413e-06,1.08501872909252e-05,6.39706436347077e-06,4.14824316528578e-05,9.8259084838466e-07
"NPFFR1",7.68544315582741e-06,1.79941295951609e-07,1.80836454848754e-05,2.36928309758177e-07,6.44804637091054e-07,5.89554509030796e-07
"NPFFR2",2.19584090166497e-07,5.39823887854826e-07,8.34629791609634e-07,2.13235478782359e-06,1.93441391127316e-06,1.76866352709239e-06
"NPHP1",1.97625681149848e-06,1.61947166356448e-06,2.78209930536545e-07,2.36928309758177e-07,6.55551381042572e-05,1.96518169676932e-07
"NPHP3",8.12461133616041e-06,3.05900203117735e-06,6.42664939539418e-05,1.72957666123469e-05,2.04188135078834e-05,5.89554509030796e-07
"NPHP3-AS1",2.85459317216447e-06,5.39823887854826e-07,3.61672909697508e-06,6.87092098298713e-06,4.51363245963738e-06,5.89554509030796e-07
"NPHP4",1.60296385821543e-05,8.99706479758044e-07,4.17314895804817e-06,2.13235478782359e-06,1.225128810473e-05,9.8259084838466e-07
"NPHS1",2.41542499183147e-06,1.79941295951609e-07,6.39882840234052e-06,2.36928309758177e-07,6.44804637091054e-07,8.84331763546194e-06
"NPHS2",2.19584090166497e-07,1.25958907166126e-06,4.72956881912126e-06,3.55392464637265e-06,6.44804637091054e-07,1.96518169676932e-07
"NPIPA1",0.000410841832701517,1.25958907166126e-06,2.78209930536545e-07,8.76634746105254e-06,0.000843189530436068,0.000699015129540847
"NPIPB3",0.000213655319732002,0.000121460374767336,0.000434842121428619,5.0939586598008e-05,8.53291469750495e-05,0.000265889083572889
"NPL",4.5453906664465e-05,1.2415949420661e-05,9.73734756877906e-06,1.58741967537978e-05,6.66298124994089e-06,2.84951346031551e-05
"NPLOC4",2.96438521724772e-05,1.52950101558867e-05,2.78209930536545e-07,9.71406070008525e-06,2.14934879030351e-07,1.12015356715851e-05
"NPM1",0.00112229428484097,0.00131015257582366,0.000677441180856486,0.00033525355830782,7.952590524123e-06,0.00141001786743199
"NPM2",5.77506157137888e-05,3.76077308538862e-05,2.5038893748289e-06,3.10376085783212e-05,1.44006368950335e-05,1.39527900470622e-05
"NPM3",2.34954976478152e-05,5.39823887854826e-07,7.5116681244867e-06,1.2083343797667e-05,1.07467439515176e-06,2.0241371476724e-05
"NPNT",1.07596204181584e-05,4.49853239879022e-06,2.78209930536545e-07,2.36928309758177e-07,6.44804637091054e-07,6.09206325998489e-06
"NPPA",5.02847566481279e-05,1.25958907166126e-06,2.78209930536545e-07,3.05637519588048e-05,1.86993344756406e-05,6.09206325998489e-06
"NPPB",2.96438521724772e-05,1.79941295951609e-07,3.61672909697508e-06,2.8194468861223e-05,1.18214183466693e-05,1.76866352709239e-06
"NPPC",9.88128405749238e-06,3.77876721498378e-06,9.18092770770597e-06,2.36928309758177e-07,1.50454415321246e-06,1.96518169676932e-07
"NPR2",2.48130021888142e-05,5.93806276640309e-06,8.34629791609634e-07,1.35049136562161e-05,5.37337197575878e-06,1.70970807618931e-05
"NPR3",2.92046839921442e-05,4.138649806887e-06,1.47451263184369e-05,3.0800680268563e-06,2.14934879030351e-07,1.59179717438315e-05
"NPRL2",1.77863113034863e-05,3.41888462308057e-06,1.41887064573638e-05,3.0800680268563e-06,2.77265993949153e-05,6.87813593869262e-06
"NPRL3",8.54182110747675e-05,1.85339534830157e-05,6.03715549264302e-05,2.58251857636413e-05,0.000110691462700631,1.37562718773852e-06
"NPSR1-AS1",5.05043407382944e-06,2.69911943927413e-06,2.78209930536545e-07,2.36928309758177e-07,7.952590524123e-06,1.96518169676932e-07
"NPTN",1.82254794838193e-05,7.50355204118208e-05,0.000232861711859088,0.000266544348477949,4.66408687495863e-05,3.55697887115247e-05
"NPTX1",9.88128405749238e-06,0.000518770756228488,0.000146060213531686,1.11356305586343e-05,0.000225036818344778,1.96518169676932e-07
"NPTX2",9.24449019600954e-05,5.20030345300149e-05,4.17314895804817e-06,6.13644322273678e-05,3.1165557459401e-05,5.08982059463254e-05
"NPTXR",0.000289192246749277,2.0693249034435e-05,0.00011434428145052,0.000290711036073283,0.000231054994957628,7.68386043436804e-05
"NPW",2.19584090166497e-07,1.61947166356448e-06,2.78209930536545e-07,1.18464154879088e-06,9.67206955636581e-06,1.96518169676932e-07
"NPY",2.19584090166497e-07,7.68349333713369e-05,0.000100433784923693,1.65849816830724e-06,1.09616788305479e-05,3.34080888450784e-06
"NPY1R",2.19584090166497e-07,4.49853239879022e-06,1.02937674298521e-05,6.75245682810804e-05,1.50454415321246e-06,2.22065531734933e-05
"NPY5R",2.19584090166497e-07,1.61947166356448e-06,1.94746951375581e-06,2.36928309758177e-07,3.65389294351597e-06,4.9129542419233e-06
"NQO1",1.38337976804893e-05,8.99706479758044e-07,6.95524826341361e-06,1.49264835147651e-05,1.01019393144265e-05,9.2363539748158e-06
"NQO2",1.09792045083249e-06,1.79941295951609e-07,2.86556228452641e-05,3.15114651978375e-05,4.62109989915255e-05,1.86692261193085e-05
"NQO2-AS1",6.80710679516142e-06,5.39823887854826e-07,3.06030923590199e-06,1.65849816830724e-06,6.44804637091054e-07,2.16169986644625e-06
"NR0B1",7.24627497549442e-06,5.39823887854826e-07,7.5116681244867e-06,1.18464154879088e-06,4.51363245963738e-06,6.09206325998489e-06
"NR0B2",6.36793861482843e-06,1.61947166356448e-06,7.5116681244867e-06,3.55392464637265e-06,3.22402318545527e-06,1.96518169676932e-07
"NR1D1",0.00020311528340401,5.57818017449987e-06,0.000304639873937516,0.000424338602776895,1.35408973789121e-05,3.55697887115247e-05
"NR1D2",2.19584090166497e-07,6.60384556142404e-05,3.92276002056528e-05,0.000111593233896101,8.10304493944425e-05,1.90622624586624e-05
"NR1H2",1.09792045083249e-06,1.61947166356448e-06,1.39104965268272e-06,1.65849816830724e-06,2.14934879030351e-07,4.9129542419233e-06
"NR1H3",6.58752270499492e-07,1.61947166356448e-06,3.06030923590199e-06,2.13235478782359e-06,8.3824602821837e-06,1.96518169676932e-07
"NR1H4",1.20771249591574e-05,1.79941295951609e-07,3.61672909697508e-06,4.97549450492171e-06,8.81233004024441e-06,1.96518169676932e-07
"NR1I2",4.61126589349645e-06,5.21829758259665e-06,8.34629791609634e-07,2.36928309758177e-07,1.91292042337013e-05,5.89554509030796e-07
"NR1I3",6.58752270499492e-07,8.99706479758044e-07,1.08501872909252e-05,2.36928309758177e-07,4.19123014109185e-05,7.27117227804648e-06
"NR2C1",1.69079749428203e-05,1.79941295951609e-07,1.02937674298521e-05,1.2083343797667e-05,6.44804637091054e-07,1.08084993322313e-05
"NR2C2",2.92046839921442e-05,4.49853239879022e-06,3.64455009002873e-05,2.60621140733994e-06,2.14934879030351e-07,5.67937510366333e-05
"NR2C2AP",4.61126589349645e-06,1.38554797882739e-05,2.47606838177525e-05,2.77206122417067e-05,2.94460784271581e-05,6.87813593869262e-06
"NR2E1",6.03856247957868e-05,1.25958907166126e-06,2.78209930536545e-07,0.000196887425409045,2.94460784271581e-05,0.000174704652842793
"NR2E3",3.62313748774721e-05,1.79941295951609e-07,7.5116681244867e-06,4.50163788540536e-06,5.80324173381949e-06,1.1594572010939e-05
"NR2F1",1.38337976804893e-05,4.08466741810152e-05,1.25194468741445e-05,3.53023181539683e-05,0.000173022577619433,0.000116142238279067
"NR2F1-AS1",8.10265292714376e-05,1.96136012587254e-05,1.86400653459485e-05,2.36928309758177e-07,1.01019393144265e-05,3.04603162999245e-05
"NR2F2",0.000278652210421285,3.50885527105637e-05,0.000269585422689912,0.000578815860739226,0.000514339165519631,0.000303227535811506
"NR2F2-AS1",2.19584090166497e-07,4.49853239879022e-06,1.39104965268272e-06,2.36928309758177e-07,2.79415342739457e-06,5.89554509030796e-07
"NR2F6",3.73292953283046e-06,2.573160532108e-05,1.08501872909252e-05,7.34477760250348e-06,0.00013433429939397,3.51767523721708e-05
"NR3C1",3.05221885331431e-05,6.67582207980469e-05,0.000156632190892075,0.000176511590769842,0.000114560290523177,0.000282003573486397
"NR3C2",1.09792045083249e-06,3.05900203117735e-06,1.25194468741445e-05,5.92320774395442e-06,3.22402318545527e-06,1.90622624586624e-05
"NR4A1",6.47773065991167e-05,8.09735831782239e-06,2.03093249291678e-05,5.94690057493024e-05,6.44804637091054e-07,5.89554509030796e-07
"NR4A2",4.80889157464629e-05,5.93806276640309e-06,8.34629791609634e-07,4.99918733589753e-05,4.19123014109185e-05,2.16169986644625e-06
"NR4A3",6.58752270499492e-07,2.33923684737091e-06,9.18092770770597e-06,2.36928309758177e-07,6.03967010075287e-05,1.4345826386416e-05
"NR5A1",2.56913385494802e-05,7.01771054211274e-06,5.84240854126744e-06,3.55392464637265e-06,3.22402318545527e-06,1.76866352709239e-06
"NR5A2",1.99821522051513e-05,8.09735831782239e-06,2.78209930536545e-07,2.60621140733994e-06,2.14934879030351e-07,1.96518169676932e-07
"NR6A1",2.56913385494802e-05,6.29794535830631e-06,3.92276002056528e-05,4.38317373052627e-05,8.7478495765353e-05,7.27117227804648e-06
"NRAD1",1.09792045083249e-06,2.69911943927413e-06,1.14066071519983e-05,7.34477760250348e-06,5.80324173381949e-06,1.96518169676932e-07
"NRAP",9.88128405749238e-06,1.79941295951609e-07,7.5116681244867e-06,5.92320774395442e-06,2.25681622981869e-05,1.96518169676932e-07
"NRARP",2.34954976478152e-05,3.41888462308057e-06,1.97529050680947e-05,2.0138906329445e-05,1.225128810473e-05,5.30599058127716e-06
"NRAS",1.38337976804893e-05,2.28525445858543e-05,2.78209930536545e-07,4.90441601199426e-05,7.952590524123e-06,2.77090619244474e-05
"NRAV",2.19584090166497e-07,1.63746579315964e-05,1.86400653459485e-05,1.49264835147651e-05,7.5227207660623e-06,2.94777254515398e-06
"NRBF2",2.19584090166497e-07,2.33923684737091e-06,1.19630270130714e-05,5.44935112443807e-06,7.0928510080016e-06,2.2992625852201e-05
"NRBP1",2.56913385494802e-05,2.32124271777575e-05,3.64455009002873e-05,4.02778126588901e-06,2.17084227820655e-05,4.51991790256944e-06
"NRBP2",9.44211587715939e-06,4.76844434271763e-05,4.92431577049684e-05,3.55392464637265e-06,3.22402318545527e-06,4.6181769874079e-05
"NRCAM",0.000273382192257289,0.000679638274809226,8.34629791609634e-07,0.000108276237559487,0.000184629061087072,0.000184923597665993
"NRDC",2.83263476314782e-05,2.53717227291768e-05,2.78209930536545e-07,0.000146184767120795,2.04188135078834e-05,5.95450054121104e-05
"NRDE2",7.79523520091066e-05,8.81712350162883e-06,1.39104965268272e-06,1.01879173196016e-05,4.08376270157668e-06,1.23806446896467e-05
"NREP",5.68722793531228e-05,2.53717227291768e-05,0.000268472582967765,4.50163788540536e-06,3.71837340722508e-05,0.000249381557320027
"NRF1",5.51156066317909e-05,8.45724090972561e-06,2.97684625674103e-05,0.00011301480375465,0.000150239480442216,1.37562718773852e-06
"NRG1",0.000143388410878723,1.38554797882739e-05,2.42042639566794e-05,1.16094871781507e-05,0.000154538178022823,4.26444428198942e-05
"NRG2",1.29554613198233e-05,4.138649806887e-06,1.75272256238023e-05,6.84722815201131e-05,4.51363245963738e-06,5.89554509030796e-07
"NRG3",8.5637795164934e-06,8.72715285365302e-05,4.75738981217491e-05,5.61520094126879e-05,2.14934879030351e-07,8.45028129610808e-06
"NRG4",4.17209771316345e-06,1.79941295951609e-07,3.61672909697508e-06,2.36928309758177e-07,1.93441391127316e-06,1.96518169676932e-07
"NRGN",1.51513022214883e-05,5.52419778571439e-05,4.17314895804817e-06,1.18464154879088e-06,2.3857771572369e-05,1.1594572010939e-05
"NRIP1",6.58752270499492e-07,7.73747572591918e-06,2.97684625674103e-05,0.000164665175281933,2.08486832659441e-05,1.70970807618931e-05
"NRIP2",1.91038158444853e-05,1.79941295951609e-07,6.95524826341361e-06,2.53513291441249e-05,3.65389294351597e-06,1.63110080831854e-05
"NRIP3",0.00016051596991171,7.07169293089822e-05,2.5038893748289e-06,2.36928309758177e-07,0.0001897874981838,0.000327595788851446
"NRK",1.53708863116548e-06,1.61947166356448e-06,1.94746951375581e-06,3.55392464637265e-06,1.50454415321246e-06,4.12688156321557e-06
"NRL",1.03204522378254e-05,1.9793542554677e-06,8.62450784663288e-06,2.36928309758177e-07,2.14934879030351e-07,1.96518169676932e-07
"NRM",2.85459317216447e-06,5.39823887854826e-07,2.78209930536545e-07,1.2083343797667e-05,3.65389294351597e-06,5.89554509030796e-07
"NRN1",9.88128405749238e-06,7.37759313401596e-06,2.78209930536545e-07,2.36928309758177e-07,0.000123157685684391,1.31667173683544e-05
"NRP1",3.49138703364731e-05,2.33923684737091e-06,1.30758667352176e-05,3.43546049149356e-05,2.94460784271581e-05,1.1594572010939e-05
"NRP2",0.000243079587814313,3.11298441996283e-05,1.97529050680947e-05,0.000127704358959657,0.000292096500602248,0.000112211874885528
"NRROS",1.97625681149848e-06,5.39823887854826e-07,6.95524826341361e-06,2.60621140733994e-06,2.14934879030351e-07,5.89554509030796e-07
"NRSN1",1.51513022214883e-05,0.000110663897010239,1.19630270130714e-05,8.29249084153619e-06,3.22402318545527e-06,1.23806446896467e-05
"NRSN2",2.12996567461503e-05,5.21829758259665e-06,1.94746951375581e-06,5.44935112443807e-06,8.81233004024441e-06,1.37562718773852e-06
"NRSN2-AS1",1.29554613198233e-05,1.79941295951609e-07,7.2056372008965e-05,7.1078492927453e-07,1.07467439515176e-06,6.09206325998489e-06
"NRTN",1.09792045083249e-06,1.79941295951609e-07,8.34629791609634e-07,4.50163788540536e-06,6.44804637091054e-07,3.73384522386171e-06
"NRXN1",4.17209771316345e-06,0.000921479376568188,0.000127141938255201,0.000492100099367733,0.00040386263769803,3.16394253179861e-05
"NRXN2",2.74480112708122e-05,2.32124271777575e-05,7.59513110364767e-05,2.36928309758177e-07,2.60071203626725e-05,1.39527900470622e-05
"NRXN3",0.000141192569977058,0.000278009302245236,4.14532796499451e-05,4.14624542076809e-05,4.87902175398898e-05,1.76866352709239e-06
"NSA2",1.16379567788244e-05,2.10531316263382e-05,5.313809673248e-05,5.04657299784916e-05,7.97408401202604e-05,4.85399879102022e-05
"NSD1",6.58752270499492e-07,3.05900203117735e-06,2.08657447902408e-05,2.10866195684777e-05,0.000101234328023295,6.09206325998489e-06
"NSD2",1.99821522051513e-05,1.79941295951609e-07,2.14221646513139e-05,6.61029984225313e-05,5.95369614914073e-05,2.81020982638013e-05
"NSD3",0.000203993619764676,3.65280830781766e-05,0.000378643715460237,0.000220106399765346,0.000182909582054829,0.000112211874885528
"NSDHL",5.48960225416244e-06,2.33923684737091e-06,7.8176990480769e-05,0.000122491936144977,3.67538643141901e-05,4.12688156321557e-06
"NSF",2.48130021888142e-05,6.02803341437889e-05,0.000115457121172666,2.8194468861223e-05,0.000105533025603903,2.73160255850935e-05
"NSFL1C",0.000135483383632729,3.47286701186605e-05,4.0340439927799e-05,9.35866823544798e-05,4.94350221769808e-06,5.99380417514643e-05
"NSG1",4.6771411205464e-05,0.000222947265684043,0.000103215884229058,1.01879173196016e-05,1.93441391127316e-06,2.25995895128472e-05
"NSG2",5.90681202547878e-05,0.000144852743241045,5.64766158989185e-05,3.57761747734847e-05,4.94350221769808e-06,2.45647712096165e-05
"NSL1",8.5637795164934e-06,8.81712350162883e-06,5.09124172881876e-05,0.000129125928818206,0.000153248568748641,5.83658963940488e-05
"NSMAF",5.05043407382944e-06,7.37759313401596e-06,2.03093249291678e-05,2.48774725246086e-05,8.61888864911709e-05,1.67040444225392e-05
"NSMCE1",1.03204522378254e-05,4.138649806887e-06,2.78209930536545e-07,1.8717336470896e-05,7.952590524123e-06,1.76866352709239e-06
"NSMCE1-DT",8.12461133616041e-06,1.25958907166126e-06,8.34629791609634e-07,1.11356305586343e-05,2.36428366933387e-06,1.37562718773852e-06
"NSMCE2",3.73292953283046e-06,1.61947166356448e-06,5.84240854126744e-06,1.39787702757324e-05,1.07467439515176e-06,3.73384522386171e-06
"NSMCE3",5.48960225416244e-06,3.77876721498378e-06,1.97529050680947e-05,1.01879173196016e-05,7.952590524123e-06,2.45647712096165e-05
"NSMCE4A",1.82254794838193e-05,7.73747572591918e-06,0.000116013541033739,1.65849816830724e-06,1.65499856853371e-05,6.15101871088797e-05
"NSMF",9.11273974190964e-05,3.41888462308057e-06,2.78209930536545e-07,3.24591784368702e-05,3.37447760077652e-05,2.69229892457397e-05
"NSRP1",6.80710679516142e-06,3.41888462308057e-06,1.02937674298521e-05,1.8717336470896e-05,2.29980320562476e-05,3.91071157657095e-05
"NSUN2",1.69079749428203e-05,2.96903138320154e-05,0.000139383175198809,3.43546049149356e-05,1.07467439515176e-06,7.44803863075572e-05
"NSUN3",3.22788612544751e-05,8.81712350162883e-06,2.42042639566794e-05,7.1078492927453e-07,1.50454415321246e-06,1.82761897799547e-05
"NSUN4",6.80710679516142e-06,5.57818017449987e-06,9.48695863129617e-05,2.58251857636413e-05,1.18214183466693e-05,4.51991790256944e-06
"NSUN5",2.19584090166497e-07,3.77876721498378e-06,3.31069817338488e-05,9.24020408056889e-06,0.000137343387700395,1.94552987980163e-05
"NSUN5P1",7.22431656647777e-05,8.09735831782239e-06,3.08813022895564e-05,2.36928309758177e-07,0.000334653606650257,2.25995895128472e-05
"NSUN6",5.11630930087939e-05,2.82507834644026e-05,5.09124172881876e-05,0.000236217524828902,1.74097252014585e-05,5.36494603218024e-05
"NSUN7",7.68544315582741e-06,4.49853239879022e-06,2.78209930536545e-07,2.36928309758177e-07,2.79415342739457e-06,9.8259084838466e-07
"NT5C",6.58752270499492e-07,1.25958907166126e-06,6.39882840234052e-06,4.02778126588901e-06,1.50454415321246e-06,1.96518169676932e-07
"NT5C1A",4.17209771316345e-06,1.61947166356448e-06,4.72956881912126e-06,3.55392464637265e-06,2.36428366933387e-06,1.96518169676932e-07
"NT5C2",4.5893074844798e-05,3.77876721498378e-06,1.14066071519983e-05,7.34477760250348e-06,2.08486832659441e-05,3.24254979966938e-05
"NT5C3A",1.53708863116548e-06,5.93806276640309e-06,2.03093249291678e-05,1.72957666123469e-05,5.48083941527396e-05,3.34080888450784e-06
"NT5C3B",4.2379729402134e-05,1.9793542554677e-06,3.75583406224335e-05,5.75735792712369e-05,8.81233004024441e-06,6.48509959933876e-06
"NT5DC1",3.09613567134761e-05,5.16431519381117e-05,6.5379333676088e-05,1.30310570366997e-05,7.5227207660623e-06,9.8259084838466e-07
"NT5DC2",4.0183888500469e-05,3.77876721498378e-06,3.61672909697508e-06,9.71406070008525e-06,5.69577429430431e-05,5.69902692063103e-06
"NT5DC3",9.0029476968264e-06,8.09735831782239e-06,4.20096995110182e-05,1.39787702757324e-05,2.36428366933387e-06,5.69902692063103e-06
"NT5DC4",2.85459317216447e-06,4.138649806887e-06,2.25350043734601e-05,1.18464154879088e-06,4.08376270157668e-06,3.73384522386171e-06
"NT5E",2.43738340084812e-05,3.41888462308057e-06,8.34629791609634e-07,4.66748770223608e-05,1.50454415321246e-06,2.94777254515398e-06
"NT5M",8.5637795164934e-06,1.61947166356448e-06,1.5857966040583e-05,3.57761747734847e-05,3.03058179432795e-05,2.16169986644625e-06
"NTAN1",1.95429840248183e-05,1.27758320125642e-05,7.5116681244867e-06,9.31128257349635e-05,6.44804637091054e-07,1.35597537077083e-05
"NTAQ1",6.58752270499492e-07,1.79941295951609e-07,2.78209930536545e-07,7.81863422201983e-06,6.44804637091054e-07,5.69902692063103e-06
"NTF3",1.69079749428203e-05,2.69911943927413e-06,2.58735235398986e-05,1.96650497099287e-05,1.35408973789121e-05,2.94777254515398e-06
"NTHL1",1.16379567788244e-05,1.96136012587254e-05,1.64143859016561e-05,1.25572004171834e-05,1.50454415321246e-06,1.37562718773852e-06
"NTM",0.000496918796046784,3.54484353024669e-05,4.31225392331644e-05,1.01879173196016e-05,0.000132614820361727,0.000278859282771566
"NTMT1",4.4575570303799e-05,2.14130142182414e-05,8.34629791609634e-07,3.29330350563866e-05,2.04188135078834e-05,1.47388627257699e-05
"NTN1",7.24627497549442e-06,1.25958907166126e-06,2.30914242345332e-05,6.39706436347077e-06,4.94350221769808e-06,1.1594572010939e-05
"NTN3",1.38337976804893e-05,8.99706479758044e-07,4.17314895804817e-06,4.50163788540536e-06,1.50454415321246e-06,1.96518169676932e-07
