"","CDSeq_estimated_cell_type_1","CDSeq_estimated_cell_type_2","CDSeq_estimated_cell_type_3","CDSeq_estimated_cell_type_4","CDSeq_estimated_cell_type_5","CDSeq_estimated_cell_type_6"
"TRMT10B",1.95415933042685e-07,7.64667543193552e-05,3.95716934694082e-05,7.01204456770533e-06,3.50926136007493e-05,8.82628585611763e-05
"TRMT10C",1.95415933042685e-07,4.53483819071841e-06,2.6704823813711e-06,6.58707216966258e-06,4.39209440663467e-05,8.91544025870468e-07
"TRMT11",2.5404071295549e-06,2.07977061850189e-05,5.26813342506845e-05,1.06243099510687e-06,6.62124784919799e-07,2.51415415295472e-05
"TRMT112",7.21084792927507e-05,8.60055518929353e-06,1.21385562789596e-06,5.8008732332835e-05,2.84713657515514e-05,5.83069792919286e-05
"TRMT12",2.14957526346953e-06,7.97506026643582e-06,2.6704823813711e-06,1.4236575334432e-05,1.3021787436756e-05,2.31801446726322e-06
"TRMT13",3.71290272781101e-06,7.97506026643582e-06,1.91789189207561e-05,2.99605540620137e-05,5.07629001771846e-06,1.12334547259679e-05
"TRMT1L",0.000101420869249153,2.7052655413596e-05,2.1606630176548e-05,2.33734818923511e-06,6.02533554277017e-05,1.19466899466643e-05
"TRMT2A",1.95415933042685e-07,1.56373730714428e-07,2.18494013021272e-06,1.80613269168168e-05,7.28337263411779e-06,1.65827188811907e-05
"TRMT2B",1.89553455051404e-05,1.56373730714428e-07,1.04391583999052e-05,1.2536685742261e-05,6.40053958755806e-06,3.74448490865597e-06
"TRMT44",1.93461773712258e-05,2.95546351050269e-05,2.6704823813711e-06,6.1408511517177e-05,1.52288700531554e-05,6.59742579144146e-06
"TRMT5",0.000183886392993166,9.55443494665154e-05,2.42771125579191e-07,9.13690655791906e-06,1.9643035285954e-05,3.26305113468591e-05
"TRMT6",4.10373459389638e-06,2.61144130293094e-05,4.19994047252001e-05,2.12486199021374e-07,3.75204044787886e-06,5.97334497333213e-05
"TRMT61A",9.3604231927446e-05,2.76781503364537e-05,1.48090386603307e-05,0.000173176252202419,2.40572005187527e-05,3.15606585158146e-05
"TRMT61B",1.95415933042685e-07,4.69121192143283e-07,5.5837358883214e-06,2.12486199021374e-07,6.40053958755806e-06,1.24816163621866e-06
"TRMT9B",0.000131514922937727,5.55126744036219e-05,2.42771125579191e-07,9.28564689723402e-05,1.10354130819966e-06,8.73713145353059e-06
"TRMU",3.53702838807259e-05,1.01642924964378e-05,4.49126582321504e-05,6.16209977161983e-06,1.21389543901963e-05,5.34926415522281e-07
"TRNAU1AP",9.57538071909155e-06,4.69121192143283e-07,8.27849538225042e-05,1.06243099510687e-06,6.86402693700192e-05,5.93768321229732e-05
"TRNP1",9.77079665213423e-07,5.23851997893333e-05,3.66584399624579e-05,4.86593395758945e-05,2.20708261639933e-07,1.78308805174094e-07
"TRNT1",7.48443023553482e-05,5.0821462482189e-05,1.96644611719145e-05,3.97349192169969e-05,1.54495783147953e-06,1.60477924656684e-06
"TRO",2.79444784251039e-05,1.95467163393035e-05,8.3756038324821e-05,6.31084011093479e-05,4.30381110197869e-05,3.22738937365109e-05
"TROAP",6.89818243640677e-05,1.56373730714428e-07,2.42771125579191e-07,2.99605540620137e-05,5.51770654099833e-06,1.96139685691503e-06
"TRPA1",1.36791153129879e-06,1.56373730714428e-07,9.46807389758846e-06,6.37458597064121e-07,2.20708261639933e-07,1.30165427777088e-05
"TRPC1",1.07478763173477e-05,4.23772810236099e-05,6.04500102692186e-05,5.31215497553434e-06,6.02533554277017e-05,8.91544025870468e-07
"TRPC3",1.1138708183433e-05,4.53483819071841e-06,2.6704823813711e-06,2.76232058727786e-06,1.54495783147953e-06,1.78308805174094e-07
"TRPC4",4.98310629258846e-05,2.64271604907383e-05,8.27849538225042e-05,7.79824350408441e-05,3.50926136007493e-05,1.26599251673606e-05
"TRPC4AP",2.14957526346953e-06,7.81868653572139e-07,2.6704823813711e-06,4.88718257749159e-06,1.10354130819966e-06,4.45772012935234e-06
"TRPC5",5.86247799128054e-07,5.78582803643383e-06,2.18494013021272e-06,1.91237579119236e-06,2.20708261639933e-07,1.78308805174094e-07
"TRPC5OS",9.77079665213423e-07,1.56373730714428e-07,3.64156688368787e-06,4.88718257749159e-06,6.62124784919799e-07,1.78308805174094e-07
"TRPC6",6.05789392432323e-06,7.81868653572139e-07,3.15602463252949e-06,6.37458597064121e-07,1.9863743547594e-06,7.66727862248602e-06
"TRPC7",1.07478763173477e-05,1.56373730714428e-07,1.21385562789596e-06,2.12486199021374e-07,6.84195611083792e-06,1.78308805174094e-07
"TRPM1",1.50470268442867e-05,1.09461611500099e-06,2.18494013021272e-06,3.61226538336335e-06,2.42779087803926e-06,1.24816163621866e-06
"TRPM2",3.32207086172564e-06,1.09461611500099e-06,2.18494013021272e-06,3.1872929853206e-06,6.62124784919799e-07,2.6746320776114e-06
"TRPM3",0.000139331560259434,3.17438673350288e-05,3.1803017450874e-05,6.58707216966258e-06,4.52451936361863e-05,4.79650685918312e-05
"TRPM4",9.18454885300618e-06,3.9093432678607e-06,1.09247006510636e-05,5.73712737357709e-06,2.58228666118722e-05,2.31801446726322e-06
"TRPM5",3.71290272781101e-06,7.81868653572139e-07,1.86933766695977e-05,2.33734818923511e-06,2.20708261639933e-07,8.91544025870468e-07
"TRPM6",2.14957526346953e-06,5.16033311357612e-06,2.6704823813711e-06,4.05848640130823e-05,1.12561213436366e-05,1.78308805174094e-07
"TRPM7",1.36791153129879e-06,6.45823507850587e-05,2.64620526881318e-05,0.000104330723719494,6.62124784919799e-07,3.19172761261628e-05
"TRPM8",1.36791153129879e-06,8.91330265072238e-06,1.69939787905434e-06,1.46615477324748e-05,1.54495783147953e-06,1.78308805174094e-07
"TRPS1",0.000335919988900375,8.86639053150806e-05,8.27849538225042e-05,0.000115804978466649,0.000102629341662569,0.000139259176840967
"TRPT1",8.01205325475007e-06,1.09461611500099e-06,2.42771125579191e-07,1.06243099510687e-06,1.10354130819966e-06,2.6746320776114e-06
"TRPV1",1.77828499068843e-05,4.22209072928955e-06,5.09819363716302e-06,2.12486199021374e-07,1.9863743547594e-06,1.60477924656684e-06
"TRPV2",2.44269916303356e-05,4.69121192143283e-07,2.18494013021272e-06,1.80613269168168e-05,2.20708261639933e-07,1.78308805174094e-07
"TRPV3",1.27020356477745e-05,3.9093432678607e-06,2.45198836834983e-05,6.37458597064121e-07,7.72478915739766e-06,6.59742579144146e-06
"TRPV4",1.93461773712258e-05,1.56373730714428e-07,1.21385562789596e-06,1.7636354518774e-05,9.04903872723725e-06,5.34926415522281e-07
"TRPV5",1.75874339738416e-06,6.09857549786268e-06,1.96644611719145e-05,2.01861889070305e-05,1.03732882970769e-05,9.80698428457515e-06
"TRPV6",7.67984616857751e-05,1.23535247264398e-05,7.04036264179655e-06,0.000153627521892453,5.95912306427819e-06,6.24080818109328e-06
"TRRAP",6.05789392432323e-06,2.65835342214527e-06,1.21385562789596e-06,2.14611061011587e-05,2.20708261639933e-07,1.26599251673606e-05
"TRUB1",1.95415933042685e-07,0.000157468346829429,9.95361614874684e-06,5.33340359543648e-05,0.000112340505174726,6.95404340178965e-06
"TRUB2",6.35101782388725e-05,1.23535247264398e-05,6.55482039063816e-06,3.54851952365694e-05,0.0001326456652456,6.04466849540177e-05
"TSACC",9.77079665213423e-07,4.22209072928955e-06,7.28313376737574e-07,2.33734818923511e-06,1.54495783147953e-06,2.31801446726322e-06
"TSBP1",9.96621258517692e-06,3.9093432678607e-06,2.42771125579191e-07,2.12486199021374e-07,2.20708261639933e-07,5.34926415522281e-07
"TSC1",5.27623019215249e-06,0.000149962407755136,0.000126483756426759,7.96823246330151e-05,1.10354130819966e-06,6.11599201747141e-05
"TSC2",1.73920180407989e-05,2.34560596071642e-06,6.06927813947978e-06,9.13690655791906e-06,1.78773691928346e-05,5.34926415522281e-07
"TSC22D1",0.000123698285616019,0.000373889590138197,0.0002041705166121,4.10098364111251e-05,1.54495783147953e-06,2.4784923919199e-05
"TSC22D1-AS1",9.77079665213423e-07,6.7240704207204e-06,6.06927813947978e-06,1.2536685742261e-05,2.09672848557936e-05,1.78308805174094e-07
"TSC22D2",0.000310125085738741,0.00023096400026521,0.000443057304182024,0.000151927632300282,1.39046204833158e-05,0.000240538578179852
"TSC22D3",2.93123899564027e-06,2.03285849928756e-06,3.64156688368787e-06,8.22321590212716e-05,4.19345697115873e-06,7.15018308748115e-05
"TSC22D4",1.75874339738416e-06,2.11104536464478e-05,6.19066370226938e-05,7.50076282545449e-05,4.65694432060259e-05,2.33584534778063e-05
"TSEN15",0.000157700657965447,0.000105552268232239,1.33524119068555e-05,5.6308842740664e-05,2.09672848557936e-05,6.22297730057587e-05
"TSEN2",3.10711333537869e-05,2.36124333378786e-05,1.04391583999052e-05,2.4435912887458e-05,7.28337263411779e-06,1.78308805174094e-07
"TSEN34",2.40361597642502e-05,2.65835342214527e-06,1.67512076649642e-05,1.12617685481328e-05,5.07629001771846e-06,1.24816163621866e-06
"TSEN54",2.55994872285917e-05,2.07977061850189e-05,1.7722292167281e-05,5.16341463621938e-05,1.69945361462748e-05,1.97922773743244e-05
"TSFM",8.22701078109703e-05,6.11421287093413e-05,0.000107062066380423,8.09572418271433e-05,1.87602022393943e-05,5.5275729603969e-06
"TSG101",1.36791153129879e-06,1.57937468021572e-05,3.15602463252949e-06,2.12486199021374e-07,7.72478915739766e-06,1.78308805174094e-07
"TSGA10",1.07478763173477e-05,7.34956534357811e-06,8.01144714411331e-06,3.61226538336335e-06,8.16620568067752e-06,6.59742579144146e-06
"TSGA10IP",1.46561949782014e-05,1.51682518792995e-05,1.62656654138058e-05,2.95355816639709e-05,1.10354130819966e-06,5.88419057074509e-06
"TSGA13",2.1691168567738e-05,1.40736357642985e-06,1.43234964091723e-05,6.37458597064121e-07,6.62124784919799e-07,5.34926415522281e-07
"TSHR",1.75874339738416e-06,4.22209072928955e-06,2.42771125579191e-07,1.9336244110945e-05,1.10354130819966e-06,5.34926415522281e-07
"TSHZ1",5.99926914441042e-05,1.56373730714428e-07,5.85078412645851e-05,7.43701696574807e-06,1.21389543901963e-05,3.08474232951182e-05
"TSHZ2",2.36453278981648e-05,8.24089560865034e-05,6.14210947715354e-05,6.90580146819464e-05,2.86920740131913e-06,9.39687403267473e-05
"TSHZ3",1.8564513639055e-05,5.45744320193353e-05,8.03572425667123e-05,1.06243099510687e-06,4.63487349443859e-06,2.69246295812881e-05
"TSIX",1.36791153129879e-06,0.000203754971120899,5.55945877576348e-05,0.000220348188385164,6.62124784919799e-07,1.78308805174094e-07
"TSKS",1.95415933042685e-07,7.97506026643582e-06,1.18957851533804e-05,7.43701696574807e-06,2.27329509489131e-05,5.17095535004871e-06
"TSKU",4.88539832606712e-06,1.09461611500099e-06,2.45198836834983e-05,1.91237579119236e-06,7.72478915739766e-06,5.34926415522281e-07
"TSKU-AS1",1.36791153129879e-06,3.59659580643184e-06,3.64156688368787e-06,4.88718257749159e-06,2.86920740131913e-06,1.78308805174094e-07
"TSLP",2.93123899564027e-06,1.56373730714428e-07,2.42771125579191e-07,3.1872929853206e-06,1.10354130819966e-06,1.78308805174094e-07
"TSN",1.95415933042685e-07,0.000156842851906571,0.000118715080408225,0.000140453377553128,1.61117030997151e-05,4.1902569215912e-05
"TSNARE1",5.4521045318909e-05,7.97506026643582e-06,1.38379541580139e-05,2.74107196737572e-05,3.288553098435e-05,2.19319830364135e-05
"TSNAX",3.32207086172564e-06,0.000329792198076728,0.000260978959997631,4.0372377814061e-06,0.000227991634274051,1.23033075570125e-05
"TSNAXIP1",1.75874339738416e-06,1.54809993407284e-05,1.38379541580139e-05,4.0372377814061e-06,2.14087013790735e-05,9.45036667422696e-06
"TSPAN1",1.95415933042685e-07,2.34560596071642e-06,2.42771125579191e-07,4.0372377814061e-06,4.19345697115873e-06,6.59742579144146e-06
"TSPAN10",1.03570444512623e-05,1.56373730714428e-07,2.42771125579191e-07,2.01861889070305e-05,1.03732882970769e-05,9.80698428457515e-06
"TSPAN11",3.2243628952043e-05,1.40736357642985e-06,2.42771125579191e-07,2.12486199021374e-07,6.62124784919799e-07,1.96139685691503e-06
"TSPAN12",1.95415933042685e-07,1.09461611500099e-06,1.21385562789596e-06,4.90843119739373e-05,2.44986170420326e-05,4.10110251900415e-06
"TSPAN13",2.59903190946771e-05,9.33551172365134e-05,8.03572425667123e-05,0.000134928736378572,5.01007753922648e-05,1.96139685691503e-06
"TSPAN14",9.96621258517692e-06,1.40736357642985e-06,5.5837358883214e-06,8.28696176183357e-06,1.3021787436756e-05,1.30165427777088e-05
"TSPAN15",3.71290272781101e-06,5.78582803643383e-06,4.12710913484625e-06,6.18334839152197e-05,2.3174367472193e-05,5.34926415522281e-07
"TSPAN16",2.4817823496421e-05,7.34956534357811e-06,5.26813342506845e-05,2.4435912887458e-05,2.6264283135152e-05,6.24080818109328e-06
"TSPAN17",2.20820004338234e-05,7.97506026643582e-06,4.78259117391007e-05,1.33866305383465e-05,1.9863743547594e-06,2.90643352433773e-05
"TSPAN18",5.86247799128054e-07,7.03681788214925e-06,2.1606630176548e-05,1.21117133442183e-05,2.6264283135152e-05,5.08180094746167e-05
"TSPAN2",6.4487257904086e-06,1.56373730714428e-07,1.91789189207561e-05,2.33734818923511e-06,1.54495783147953e-06,1.78308805174094e-07
"TSPAN3",2.36453278981648e-05,0.000127444590532259,0.000226019917914227,2.12486199021374e-07,0.000276988868358116,0.000109303297571719
"TSPAN31",1.19203719156038e-05,1.54809993407284e-05,6.57909750319608e-05,1.16867409461755e-05,6.84195611083792e-06,3.38786729830778e-06
"TSPAN32",2.1691168567738e-05,3.59659580643184e-06,2.42771125579191e-07,1.12617685481328e-05,2.42779087803926e-06,3.38786729830778e-06
"TSPAN33",2.75536465590185e-05,1.23535247264398e-05,1.69939787905434e-06,1.48740339314961e-06,1.25803709134762e-05,2.22886006467617e-05
"TSPAN4",4.08419300059211e-05,1.82957264935881e-05,2.01500034230729e-05,3.25103884502702e-05,2.09672848557936e-05,5.5275729603969e-06
"TSPAN5",0.00013542324159858,0.000117749419227964,8.98253164643008e-06,6.09835391191342e-05,4.19345697115873e-06,6.59742579144146e-06
"TSPAN6",1.75874339738416e-06,4.53483819071841e-06,8.49698939527169e-06,4.88718257749159e-06,1.03732882970769e-05,2.54981591398954e-05
"TSPAN7",0.000425420486233925,0.000529012331006909,0.000170668101282171,0.000139603432757042,8.2324181591695e-05,5.36709503574022e-05
"TSPAN8",1.54378587103721e-05,1.56373730714428e-07,2.6704823813711e-06,2.12486199021374e-07,2.20708261639933e-07,1.78308805174094e-07
"TSPAN9",3.77152750772381e-05,7.81868653572139e-07,9.95361614874684e-06,3.97349192169969e-05,1.52288700531554e-05,1.55128660501461e-05
"TSPEAR",2.79444784251039e-05,5.78582803643383e-06,2.42771125579191e-07,2.1036133703116e-05,5.07629001771846e-06,7.66727862248602e-06
"TSPO",1.38745312460306e-05,1.56373730714428e-07,3.64156688368787e-06,2.33734818923511e-06,1.83187857161144e-05,1.78308805174094e-07
"TSPOAP1",4.10373459389638e-06,3.28384834500298e-06,1.21385562789596e-06,1.80613269168168e-05,1.9863743547594e-06,5.17095535004871e-06
"TSPOAP1-AS1",8.40288512083544e-06,2.34560596071642e-06,2.6704823813711e-06,2.12486199021374e-07,2.20708261639933e-07,6.24080818109328e-06
"TSPY26P",1.95415933042685e-07,1.07897874192955e-05,1.04391583999052e-05,2.12486199021374e-07,2.20708261639933e-07,9.45036667422696e-06
"TSPYL1",2.5404071295549e-06,0.000395781912438217,0.000232817509430444,1.2536685742261e-05,4.63487349443859e-06,5.08180094746167e-05
"TSPYL2",2.5404071295549e-06,3.73733216407482e-05,2.42771125579191e-07,0.000412860684698529,0.000170607486247668,8.91544025870468e-07
"TSPYL4",1.75874339738416e-06,0.000166225275749437,0.000130368094436026,4.90843119739373e-05,0.000160013489688951,3.22738937365109e-05
"TSPYL5",1.75874339738416e-06,2.23614434921632e-05,2.20921724277064e-05,1.06243099510687e-06,4.19345697115873e-06,3.049080568477e-05
"TSPYL6",5.86247799128054e-07,1.40736357642985e-06,2.01500034230729e-05,2.12486199021374e-07,3.310623924599e-06,8.91544025870468e-07
"TSR1",4.43594168006894e-05,0.000112432712383674,0.000136194601449926,0.000179125865775018,5.40735241017836e-05,5.40275679677504e-05
"TSR2",7.23038952257933e-06,5.48871794807642e-05,2.18494013021272e-06,3.03855264600564e-05,0.000102629341662569,6.43694786678478e-05
"TSR3",0.000106110851642178,0.000156842851906571,0.000508605508088406,2.12486199021374e-07,0.000220046136855013,0.000280479750538849
"TSSC4",1.4265363112116e-05,4.69121192143283e-07,2.42771125579191e-07,6.37458597064121e-07,1.83187857161144e-05,2.12187478157171e-05
"TSSK2",1.15295400495184e-05,1.56373730714428e-07,2.42771125579191e-07,2.33734818923511e-06,2.20708261639933e-07,8.91544025870468e-07
"TSSK3",1.03570444512623e-05,6.41132295929154e-06,3.15602463252949e-06,1.06243099510687e-06,2.20708261639933e-07,5.34926415522281e-07
"TSSK4",2.05186729694819e-05,1.09461611500099e-06,4.61265138600463e-06,1.67864097226885e-05,9.49045525051712e-06,7.31066101213784e-06
"TSSK6",5.68660365154212e-05,2.03285849928756e-06,2.42771125579191e-07,4.10098364111251e-05,2.86920740131913e-06,3.38786729830778e-06
"TST",7.95342847483727e-05,1.11025348807244e-05,1.69939787905434e-06,2.12486199021374e-07,2.00844518092339e-05,1.69393364915389e-05
"TSTD1",4.2796089336348e-05,8.28780772786467e-06,4.61265138600463e-06,5.31215497553434e-06,6.62124784919799e-07,8.91544025870468e-07
"TSTD2",1.95415933042685e-07,3.9093432678607e-06,7.28313376737574e-07,2.12486199021374e-07,1.54495783147953e-06,1.24816163621866e-06
"TTBK1",3.32207086172564e-06,7.81868653572139e-07,4.61265138600463e-06,9.45563585645112e-05,1.03732882970769e-05,1.37297779984052e-05
"TTBK2",3.06803014877015e-05,3.76860691021771e-05,2.01500034230729e-05,1.06243099510687e-06,4.25966944965071e-05,0.00010716359190963
"TTC1",4.74860717293724e-05,3.04928774893134e-05,3.64156688368787e-06,1.08367961500901e-05,2.93541987981111e-05,2.44283063088508e-05
"TTC12",1.95415933042685e-07,9.5387975735801e-06,3.95716934694082e-05,3.71850848287404e-05,1.69945361462748e-05,1.96139685691503e-06
"TTC13",3.32207086172564e-06,1.32917671107264e-05,7.28313376737574e-07,1.48740339314961e-06,1.54495783147953e-06,2.31801446726322e-06
"TTC14",3.45886201485552e-05,4.45665132536119e-05,1.69939787905434e-06,6.01335943230487e-05,7.48201006959373e-05,1.96139685691503e-06
"TTC16",5.27623019215249e-06,2.97110088357413e-06,2.18494013021272e-06,6.37458597064121e-07,2.86920740131913e-06,1.78308805174094e-07
"TTC17",2.01278411033965e-05,0.000102112046156521,4.34560314786752e-05,0.000102630834127323,0.000118961753023924,4.93915390332239e-05
"TTC19",1.95415933042685e-07,1.89212214164458e-05,2.88897639439238e-05,4.0372377814061e-06,2.42779087803926e-06,1.12334547259679e-05
"TTC21A",5.86247799128054e-07,2.65835342214527e-06,1.72367499161226e-05,6.58707216966258e-06,1.25803709134762e-05,1.24816163621866e-06
"TTC21B",1.95415933042685e-07,7.81868653572139e-07,2.42771125579191e-07,2.12486199021374e-07,4.63487349443859e-06,5.17095535004871e-06
"TTC22",1.4265363112116e-05,6.41132295929154e-06,8.01144714411331e-06,3.37853056443984e-05,1.39046204833158e-05,5.17095535004871e-06
"TTC23",9.96621258517692e-06,3.28384834500298e-06,5.5837358883214e-06,3.37853056443984e-05,2.86920740131913e-06,5.88419057074509e-06
"TTC23L",1.38745312460306e-05,4.84758565214726e-06,6.06927813947978e-06,3.12354712561419e-05,1.12561213436366e-05,2.31801446726322e-06
"TTC27",2.14957526346953e-06,1.01642924964378e-05,2.74331371904486e-05,1.06243099510687e-06,6.84195611083792e-06,1.78308805174094e-07
"TTC28",1.75874339738416e-06,2.07977061850189e-05,5.17102497483677e-05,6.18334839152197e-05,1.08147048203567e-05,6.59742579144146e-06
"TTC28-AS1",2.55994872285917e-05,2.34560596071642e-06,1.21385562789596e-06,4.0372377814061e-06,5.07629001771846e-06,1.40863956087534e-05
"TTC29",1.36791153129879e-06,2.34560596071642e-06,1.21385562789596e-06,1.06243099510687e-06,1.10354130819966e-06,1.78308805174094e-07
