"","CDSeq_estimated_cell_type_1","CDSeq_estimated_cell_type_2","CDSeq_estimated_cell_type_3","CDSeq_estimated_cell_type_4","CDSeq_estimated_cell_type_5","CDSeq_estimated_cell_type_6"
"ATL2",5.50694486936303e-05,3.16777467521564e-05,2.64279805905682e-05,0.000236802642642479,2.11935530906982e-05,5.26587638835976e-06
"ATL3",1.23868949636079e-05,3.43985348167588e-05,1.12940087993881e-06,2.98347461932569e-05,7.30753710567275e-05,3.82348416024382e-05
"ATM",6.22329542147529e-05,0.00014128663735471,4.946775854132e-05,3.92113807111376e-06,0.000132078222861231,2.06056032587991e-06
"ATMIN",0.000138942159170108,3.69249808767467e-06,5.7147684524904e-05,9.08681126914623e-05,0.00013173912601178,0.000184763575887231
"ATN1",6.90979803391621e-05,0.000105916392514879,0.000193579310821513,0.000152583416245514,1.69548424725586e-07,0.00022322736863699
"ATOH7",2.53707487206427e-06,1.74907804153011e-06,6.09876475166959e-06,1.89237532997229e-05,1.69548424725586e-07,8.47119245083961e-06
"ATOH8",1.04467788849705e-06,5.73308913612647e-05,5.8051205228855e-05,2.89823248734495e-06,8.98606651045605e-06,4.96823989684377e-05
"ATOSA",9.40210099647347e-06,1.94342004614457e-07,2.48468193586539e-06,1.19338984773027e-06,7.29058226320019e-06,6.63958327227969e-06
"ATOSB",5.5218688391987e-06,1.26322302999397e-05,2.41691788306906e-05,3.58016954319082e-06,1.57680034994795e-05,5.33456173255575e-05
"ATOX1",7.46198491783608e-07,2.23493305306625e-05,6.77640527963288e-07,2.26744071068752e-05,3.5605169192373e-06,8.01329015619963e-06
"ATP10A",4.22348346349522e-05,9.71710023072283e-07,1.55857321431556e-05,3.76770223354844e-05,1.1868389730791e-06,2.28951147319989e-07
"ATP10B",3.86530818743909e-05,4.4698661061325e-06,2.25880175987763e-07,9.0356659899578e-06,5.93419486539551e-06,1.44239222811593e-05
"ATP10D",1.49239698356722e-07,5.8302601384337e-07,9.7128475674738e-06,1.19338984773027e-06,1.16988413060654e-05,1.14475573659995e-06
"ATP11A",1.47747301373154e-05,1.03001262445662e-05,1.78445339030333e-05,7.00690324881633e-05,6.32415624226435e-05,0.000131646909708994
"ATP11A-AS1",1.35808125504617e-05,1.49643343553132e-05,3.50114272781032e-05,1.70484263961468e-07,8.98606651045605e-06,6.02141517451572e-05
"ATP11B",3.89515612711044e-05,0.000124573224957867,7.34110571960229e-05,1.96056903555688e-05,7.71445332501416e-05,5.72377868299974e-06
"ATP11C",4.47719095070165e-07,5.8302601384337e-07,2.03292158388986e-06,8.52421319807339e-07,2.18717467896006e-05,4.69349852005978e-05
"ATP12A",4.47719095070165e-07,9.71710023072283e-07,2.93644228784092e-06,4.2621065990367e-06,2.54322637088379e-06,1.14475573659995e-06
"ATP13A1",3.4325130622046e-06,1.94342004614457e-07,3.83996299179197e-06,2.55726395942202e-06,1.86503267198144e-06,9.84489933475955e-06
"ATP13A2",1.49239698356722e-07,9.34785042195536e-05,2.73315012945193e-05,4.00638020309449e-05,1.69548424725586e-07,2.99926002989186e-05
"ATP13A3",7.90970401290625e-06,7.79311438503971e-05,5.19524404771854e-06,0.000188726080205345,9.30820851743466e-05,8.26513641825162e-05
"ATP13A4",5.5218688391987e-06,1.18548622814819e-05,6.77640527963288e-07,2.02876274114147e-05,7.34144679061787e-05,3.86927438970782e-05
"ATP13A5",1.64163668192394e-06,1.3603940323012e-06,7.00228545562064e-06,1.70484263961468e-07,7.96877596210254e-06,8.01329015619963e-06
"ATP1A1",7.46198491783608e-07,8.74539020765055e-06,0.000112262447465918,0.000222140995941793,8.98606651045605e-06,6.06720540397972e-05
"ATP1A1-AS1",6.07405572311857e-05,2.07945944937469e-05,0.000115876530281722,1.00585715737266e-05,1.4750712951126e-05,0.000140804955601794
"ATP1A2",0.000270273093724023,0.000277326040584829,0.000194031071173488,2.21629543149908e-06,0.000634280656898417,2.06056032587991e-06
"ATP1A3",2.76093441959935e-05,4.4698661061325e-06,6.77640527963288e-07,8.71174588843101e-05,4.25566546061221e-05,5.38035196201975e-05
"ATP1A4",1.49239698356722e-07,4.4698661061325e-06,6.55052510364512e-06,5.62598071072844e-06,1.69548424725586e-07,1.53397268704393e-05
"ATP1B1",0.000314149565040899,0.000530359330592852,0.00113549964469048,0.0027644023401352,0.000689214346509507,0.0022631820912581
"ATP1B2",2.91017411795607e-05,6.02460214304815e-06,4.74348369574302e-06,1.70484263961468e-07,6.86671120138623e-05,0.000193921621780031
"ATP1B3",2.40275914354322e-05,4.08118209690359e-06,3.54631876300787e-05,1.53435837565321e-06,0.000122244414227147,0.000129815300530434
"ATP1B4",4.47719095070165e-07,5.24723412459033e-06,3.83996299179197e-06,3.92113807111376e-06,1.86503267198144e-06,8.47119245083961e-06
"ATP23",2.53707487206427e-06,3.94514269367347e-05,2.03292158388986e-06,1.70484263961468e-07,1.69548424725586e-07,1.14475573659995e-06
"ATP2A1",1.49239698356722e-07,1.06888102537951e-05,1.12940087993881e-06,8.69469746203486e-06,1.69548424725586e-07,8.92909474547959e-06
"ATP2A1-AS1",7.46198491783608e-07,1.94342004614457e-07,2.25880175987763e-07,2.21629543149908e-06,3.22142006978613e-06,4.51033760220379e-05
"ATP2A2",0.00100065217748182,0.000104361656477963,0.00138216079686912,0.00143496604976367,0.000726514999949135,0.00161982936728893
"ATP2A3",1.49239698356722e-07,2.0017226475289e-05,9.7128475674738e-06,9.37663451788073e-06,1.06815507577119e-05,3.96085484863582e-05
"ATP2B1",0.000891110238887985,0.000472445413217744,0.000107293083594187,0.0013238103096608,4.62867199500849e-05,0.000330834407877385
"ATP2B1-AS1",5.56664074870572e-05,1.94342004614457e-07,1.12940087993881e-06,4.04047705588679e-05,2.22108436390518e-05,6.75405884593969e-05
"ATP2B2",0.000560992026122917,3.30381407844576e-06,0.000344919028733314,0.000514010055843826,0.000235163665094388,0.000410051504850101
"ATP2B3",7.35751712898638e-05,3.69249808767467e-06,6.5731131212439e-05,7.27967807115468e-05,1.78025845961865e-05,7.07459045218767e-05
"ATP2B4",0.000199234997306223,2.39040665675782e-05,1.96515753109354e-05,0.000111326224366838,0.000184638234526163,2.99926002989186e-05
"ATP2C1",0.000190579094801534,8.22066679519151e-05,5.39853620610753e-05,9.46187664986146e-05,3.20446522731357e-05,0.000118367743164435
"ATP2C2",7.01426582276592e-06,2.15719625122047e-05,6.09876475166959e-06,5.50664172595541e-05,2.11935530906982e-05,3.91506461917182e-05
"ATP2C2-AS1",1.49239698356722e-07,2.97343267060119e-05,9.7128475674738e-06,8.69469746203486e-06,3.22142006978613e-06,3.27400140667585e-05
"ATP4A",9.99905978990035e-06,9.52275822610837e-06,2.10068563668619e-05,1.70484263961468e-07,3.89961376868848e-06,2.51846262051988e-06
"ATP5F1A",1.64163668192394e-06,3.69249808767467e-06,8.96744298671418e-05,0.000213616782743719,0.000182603653429456,0.000120199352342994
"ATP5F1B",9.99905978990035e-06,5.8302601384337e-07,3.83996299179197e-06,3.58016954319082e-06,5.25600116649316e-06,5.26587638835976e-06
"ATP5F1C",0.000313552606247472,0.000125350592976324,8.19945038835579e-05,0.000164858283250739,0.000129704544915073,6.70826861647569e-05
"ATP5F1D",1.83564828978768e-05,0.000109803232607168,7.79286607157781e-05,7.67179187826605e-06,1.03424539082607e-05,2.40398704685989e-05
"ATP5F1E",0.000180430795313277,6.41328615227707e-06,7.47663382519495e-05,0.000452635720817697,0.000110715121345808,0.000182931966708672
"ATP5IF1",0.00179192105816916,0.00175121580358087,0.00065121254737272,1.70484263961468e-07,0.000502371982461911,1.03028016293995e-05
"ATP5MC1",5.62633662804841e-05,3.05116947244697e-05,3.83996299179197e-06,3.86999279192532e-05,6.61238856429785e-06,6.79984907540369e-05
"ATP5MC2",3.13403366549116e-06,5.42214192874334e-05,2.64279805905682e-05,5.71122284270917e-05,1.00033570588096e-05,7.25775137004367e-05
"ATP5MC3",0.000501296146780228,4.48930030659395e-05,0.000427591173144835,0.000616300614220706,8.47742123627929e-07,0.000709519605544647
"ATP5ME",0.000485775218151129,0.000393153875335046,0.000640370298925307,0.000593114754321947,0.000358594918294614,0.00101127721771239
"ATP5MF",0.000103124631564495,3.59532708536745e-05,0.000100516678314554,0.000139285643656519,0.000129026351216171,0.000311144609207866
"ATP5MG",3.13403366549116e-06,0.000704489766727405,0.000200355716101146,0.000801105556354937,0.000344352850617665,5.51772265041175e-05
"ATP5MJ",0.000555320917585361,3.01230107152408e-05,0.000234689502851285,0.000632326135033084,2.88232322033496e-06,9.40989215485157e-05
"ATP5MK",0.000263408067599614,1.94342004614457e-07,2.32656581267396e-05,1.70484263961468e-07,9.81685379161142e-05,0.000181100357530112
"ATP5PB",0.000124615148127863,1.94342004614457e-07,6.52793708604634e-05,6.39315989855504e-05,0.000113766992990868,3.91506461917182e-05
"ATP5PD",3.23850145434086e-05,4.41156350474816e-05,6.16652880446592e-05,2.77889350257193e-05,8.29091796908115e-05,5.19719104416376e-05
"ATP5PF",0.000310866291677051,5.63591813381924e-06,0.000196289872933366,1.75598791880312e-05,0.000253474894964751,2.28951147319989e-07
"ATP5PO",0.000549052850254379,1.94342004614457e-07,0.000549114707826251,0.000213616782743719,0.000154119518075558,0.000571691014858014
"ATP6",0.00159104442418101,0.00299539331712262,0.00241307792007727,0.00142166827717468,0.00189131267781391,0.00135653554787094
"ATP6AP1",8.20818340961969e-06,1.94342004614457e-07,1.10681286234004e-05,1.70484263961468e-07,5.08645274176758e-07,3.36558186560384e-05
"ATP6AP1-DT",1.3431572852105e-06,9.52275822610837e-06,2.25880175987763e-07,5.62598071072844e-06,4.91690431704199e-06,7.09748556691967e-06
"ATP6AP2",0.000393545084566675,4.10061629736503e-05,5.21783206531732e-05,1.70484263961468e-07,4.73040104984385e-05,0.00022689058699411
"ATP6V0A1",4.22348346349522e-05,8.99803481364934e-05,1.73927735510577e-05,0.000165540220306585,5.08645274176758e-07,3.13663071828386e-05
"ATP6V0A2",6.11882763262559e-06,4.02287949551925e-05,3.68184686860053e-05,9.53007035544605e-05,2.35672310368564e-05,6.63958327227969e-06
"ATP6V0A4",2.53707487206427e-06,6.02460214304815e-06,2.03292158388986e-06,1.53435837565321e-06,1.69548424725586e-07,2.28951147319989e-07
"ATP6V0B",9.99905978990035e-06,5.8302601384337e-07,2.93644228784092e-06,8.52421319807339e-07,4.57780746759082e-06,1.30502153972394e-05
"ATP6V0C",0.000175953604362575,0.000123018488920951,0.000141626870344327,0.000304996348227066,3.22142006978613e-06,0.000162326363449873
"ATP6V0D1",3.89515612711044e-05,1.84624904383734e-05,3.38820263981644e-06,7.75703401024679e-05,5.59509801594433e-06,1.14475573659995e-06
"ATP6V0D1-DT",2.07443180715843e-05,2.91513006921685e-06,3.1397344462299e-05,1.27863197971101e-05,1.40725192522236e-05,1.44239222811593e-05
"ATP6V0D2",1.64163668192394e-06,1.92398584568312e-05,3.83996299179197e-06,5.11452791884403e-07,2.54322637088379e-06,7.09748556691967e-06
"ATP6V0E1",4.02947185563149e-06,5.8302601384337e-07,0.0010835472042133,0.00116150929036948,0.00101033906293977,0.000704482680303608
"ATP6V0E2",0.000124316668731149,6.80197016150598e-06,0.000194482831525464,0.00036705262030904,9.00302135292861e-05,0.000472784119215778
"ATP6V0E2-AS1",2.53707487206427e-06,3.30381407844576e-06,5.19524404771854e-06,5.11452791884403e-07,1.1868389730791e-06,1.60265803123993e-06
"ATP6V1A",0.001037962102071,0.000280046828649432,4.29172334376749e-06,0.000530376545184126,1.84807782950889e-05,0.00021223771356563
"ATP6V1B1",2.23859547535083e-06,1.30209143091686e-05,1.37786907352535e-05,4.60307512695963e-06,1.69548424725586e-07,3.45716232453184e-05
"ATP6V1B2",0.000154463087799207,3.75080068905901e-05,2.03292158388986e-06,6.6318378681011e-05,2.79754900797217e-05,0.000197126937842511
"ATP6V1C1",0.000255946082681778,2.27380145398914e-05,1.19716493273514e-05,0.000131784336042215,0.00012597447957111,0.000169652800164112
"ATP6V1C2",7.46198491783608e-07,1.26322302999397e-05,8.35756651154722e-06,1.70484263961468e-07,5.25600116649316e-06,2.28951147319989e-07
"ATP6V1D",0.000453240963909364,5.49987873058912e-05,2.25880175987763e-07,7.72293715745449e-05,6.73107246160576e-05,0.000144468173958913
"ATP6V1E1",0.00055084372663466,0.000283156300723263,0.000124911737321233,2.21629543149908e-06,0.000293488323199989,0.000120199352342994
"ATP6V1E2",4.32795125234493e-06,8.35670619842163e-06,9.7128475674738e-06,1.72189106601083e-05,7.29058226320019e-06,1.03028016293995e-05
"ATP6V1F",7.35751712898638e-05,9.71710023072283e-07,4.17878325577361e-05,1.70484263961468e-07,1.4750712951126e-05,0.000106004381209155
"ATP6V1G1",1.56701683274558e-05,6.02460214304815e-06,6.09876475166959e-06,1.51730994925706e-05,1.98371656928935e-05,7.55538786155965e-06
"ATP6V1G2",0.000332058328843706,0.000368666782753624,6.77640527963288e-07,2.55726395942202e-06,7.64663395512392e-05,6.20457609237171e-05
"ATP6V1H",2.2535194451865e-05,5.38327352782045e-05,5.62441638209529e-05,1.38092253808789e-05,3.44183302192939e-05,2.28951147319989e-07
"ATP7A",2.53707487206427e-06,4.06174789644214e-05,2.2813897774764e-05,1.87532690357615e-06,1.69548424725586e-07,1.99187498168391e-05
"ATP7B",5.82034823591215e-06,1.94342004614457e-07,2.03292158388986e-06,8.52421319807339e-07,3.5605169192373e-06,2.51846262051988e-06
"ATP8A1",0.000112079013465898,6.74366756012164e-05,2.25880175987763e-07,3.90408964471761e-05,1.84807782950889e-05,1.14475573659995e-06
"ATP8A2",0.000117153163210027,6.70479915919875e-05,5.75994448768795e-05,6.32496619297046e-05,0.000104611378055686,9.38699704011957e-06
"ATP8B1",5.95466396443319e-05,6.08290474443249e-05,8.74156281072642e-05,7.33082335034312e-06,0.000121566220528245,1.14475573659995e-06
"ATP8B1-AS1",1.49239698356722e-07,5.8302601384337e-07,7.00228545562064e-06,1.68779421321853e-05,3.5605169192373e-06,2.28951147319989e-07
"ATP8B2",1.64163668192394e-06,7.59877238042525e-05,3.59149479820543e-05,3.92113807111376e-06,3.54356207676474e-05,5.38035196201975e-05
"ATP8B3",1.04467788849705e-06,5.8302601384337e-07,8.35756651154722e-06,3.58016954319082e-06,6.61238856429785e-06,2.0834554406119e-05
"ATP8B4",1.49239698356722e-07,3.30381407844576e-06,1.12940087993881e-06,5.11452791884403e-07,1.69548424725586e-07,2.51846262051988e-06
"ATP9A",0.000286689460543262,0.000511313814140635,8.87709091631907e-05,3.80179908634073e-05,0.000787213336000895,0.000410509407144741
"ATP9B",6.4322309991747e-05,6.02460214304815e-06,4.22395929097116e-05,7.67179187826605e-06,4.8321301046792e-05,6.70826861647569e-05
"ATPAF1",0.000176252083759288,1.88511744476023e-05,2.93644228784092e-06,7.33082335034312e-06,3.13664585742334e-05,3.89216950443982e-06
"ATPAF2",7.90970401290625e-06,1.65190703922288e-05,5.19524404771854e-06,2.3697312690644e-05,1.69548424725586e-07,6.93721976379568e-05
"ATPSCKMT",1.38792919471751e-05,1.3603940323012e-06,7.34110571960229e-05,7.33082335034312e-06,9.44384725721513e-05,2.28951147319989e-07
"ATR",2.91017411795607e-05,4.08118209690359e-06,2.48468193586539e-06,2.81299035536422e-05,1.86503267198144e-06,2.28951147319989e-07
"ATRAID",3.32804527335489e-05,5.24723412459033e-06,2.2813897774764e-05,3.9722833503022e-05,8.47742123627929e-07,3.45716232453184e-05
"ATRIP",1.49239698356722e-07,2.58474866137227e-05,2.25880175987763e-07,8.69469746203486e-06,2.54322637088379e-06,1.14475573659995e-06
"ATRN",7.35751712898638e-05,5.8302601384337e-07,2.77832616464948e-05,4.10867076147137e-05,4.93385915951455e-05,0.000101425358262755
"ATRNL1",0.000483387382977422,5.92743114074092e-05,0.000183188822726076,0.00057026986295111,6.95148541374902e-06,2.51846262051988e-06
"ATRX",0.000121033395367301,2.23493305306625e-05,3.9077270445883e-05,1.3468256852956e-05,0.000150728549581046,0.000150420903789233
"ATXN1",0.000140733035550389,1.74907804153011e-06,8.92226695151663e-05,0.000290675670054303,7.96877596210254e-06,2.06056032587991e-06
"ATXN10",0.000171774892808587,1.94342004614457e-07,0.000124008216617282,3.35854000004092e-05,1.23770350049678e-05,8.35671687717961e-05
"ATXN2",2.2535194451865e-05,9.91144223533728e-06,2.50726995346417e-05,5.23386690361706e-05,2.11935530906982e-05,2.51846262051988e-06
"ATXN2L",1.3431572852105e-06,2.31266985491203e-05,3.0493823758348e-05,5.62598071072844e-06,1.69548424725586e-07,5.26587638835976e-06
"ATXN3",0.000104915507944775,0.000147505581502373,2.48468193586539e-06,1.55140680204936e-05,0.000172430747945921,7.48670251736365e-05
"ATXN7",2.2535194451865e-05,3.01230107152408e-05,3.38820263981644e-06,3.90408964471761e-05,4.23871061813965e-06,1.76292383436392e-05
"ATXN7L1",1.49239698356722e-07,1.53530183645421e-05,9.7128475674738e-06,1.38092253808789e-05,1.00033570588096e-05,1.35081176918794e-05
"ATXN7L2",1.3431572852105e-06,6.80197016150598e-06,2.25880175987763e-07,1.70484263961468e-07,1.86503267198144e-06,2.28951147319989e-07
"ATXN7L3",1.83564828978768e-05,3.30381407844576e-06,2.25880175987763e-07,9.71760304580367e-06,8.47742123627929e-07,6.06720540397972e-05
"ATXN7L3-AS1",3.13403366549116e-06,1.22435462907108e-05,6.77640527963288e-07,5.11452791884403e-07,7.29058226320019e-06,3.43426720979984e-06
"ATXN7L3B",0.000149388938055078,1.49643343553132e-05,0.000202162757509048,0.000201682884266416,1.13597444566143e-05,6.84563930486768e-05
"ATXN8OS",2.53707487206427e-06,1.61303863829999e-05,2.64279805905682e-05,1.70484263961468e-07,5.08645274176758e-07,3.41137209506784e-05
"AUH",4.43241904119463e-05,4.4698661061325e-06,2.25880175987763e-07,1.53435837565321e-06,1.69548424725586e-07,2.28951147319989e-07
"AUNIP",6.71578642605248e-06,1.53530183645421e-05,6.55052510364512e-06,1.07405086295725e-05,5.93419486539551e-06,1.76292383436392e-05
"AUP1",1.04467788849705e-06,3.24551147706142e-05,3.83996299179197e-06,5.81351340108605e-05,3.71311050149033e-05,5.97562494505172e-05
"AURKA",2.49230296255725e-05,9.71710023072283e-07,1.58116123191434e-06,8.95042385797706e-05,5.93419486539551e-06,2.28951147319989e-07
"AURKAIP1",9.10362159976002e-06,0.000178600302240686,3.81737497419319e-05,0.000216344530967103,8.76565355831279e-05,3.31979163613985e-05
"AURKC",2.23859547535083e-06,2.91513006921685e-06,2.93644228784092e-06,1.70484263961468e-07,1.69548424725586e-07,6.63958327227969e-06
"AUTS2",3.08926175598414e-05,1.92398584568312e-05,6.39240898045368e-05,7.65474345186991e-05,1.69548424725586e-07,2.28951147319989e-07
"AVEN",4.32795125234493e-06,2.91513006921685e-06,1.10681286234004e-05,5.11452791884403e-07,8.47742123627929e-07,2.28951147319989e-07
"AVIL",6.64116657687411e-05,7.94858798873127e-05,3.86255100939074e-05,3.92113807111376e-06,1.33943255533213e-05,0.000127067886762594
"AVL9",0.000268482217343742,1.94342004614457e-07,1.58116123191434e-06,0.000214298719799565,6.90062088633135e-05,0.000253448920083228
"AVP",1.49239698356722e-07,1.18548622814819e-05,9.7128475674738e-06,4.2621065990367e-06,7.29058226320019e-06,7.55538786155965e-06
"AVPI1",4.32795125234493e-06,1.94342004614457e-07,1.3326930383278e-05,5.11452791884403e-07,1.52593582253027e-06,2.97636491515986e-06
"AVPR2",1.04467788849705e-06,6.70479915919875e-05,9.7128475674738e-06,8.52421319807339e-07,7.62967911265136e-06,2.1750358995399e-05
"AWAT1",1.49239698356722e-07,4.85855011536141e-06,3.83996299179197e-06,6.98985482242018e-06,5.08645274176758e-07,1.35081176918794e-05
"AXDND1",1.04467788849705e-06,5.63591813381924e-06,9.7128475674738e-06,1.70484263961468e-07,2.88232322033496e-06,2.28951147319989e-07
"AXIN1",1.49239698356722e-07,1.94342004614457e-07,4.74348369574302e-06,5.62598071072844e-06,1.69548424725586e-07,1.60265803123993e-06
"AXIN2",1.94011607863738e-06,4.08118209690359e-06,9.26108721549827e-06,7.89342142141596e-05,7.62967911265136e-06,5.65509333880374e-05
